Temperatur;Luftfeuchtigkeit;Timestamp
30.18311;59.72686;(2023, 8, 23, 13, 48, 22)
30.18311;59.74975;(2023, 8, 23, 13, 48, 23)
30.16975;59.71313;(2023, 8, 23, 13, 48, 24)
30.16975;59.69024;(2023, 8, 23, 13, 48, 25)
30.15373;59.68719;(2023, 8, 23, 13, 48, 26)
30.18311;59.68109;(2023, 8, 23, 13, 48, 27)
30.16975;59.81536;(2023, 8, 23, 13, 48, 28)
30.20981;60.14496;(2023, 8, 23, 13, 48, 29)
30.18311;60.28992;(2023, 8, 23, 13, 48, 30)
30.18311;60.23194;(2023, 8, 23, 13, 48, 31)
30.16975;60.12513;(2023, 8, 23, 13, 48, 32)
30.19646;60.08393;(2023, 8, 23, 13, 48, 33)
30.20981;60.01984;(2023, 8, 23, 13, 48, 34)
30.20981;59.92523;(2023, 8, 23, 13, 48, 35)
30.22583;59.8703;(2023, 8, 23, 13, 48, 36)
30.22583;59.8703;(2023, 8, 23, 13, 48, 37)
30.20981;59.98322;(2023, 8, 23, 13, 48, 38)
30.19646;59.95727;(2023, 8, 23, 13, 48, 39)
30.19646;59.87793;(2023, 8, 23, 13, 48, 40)
30.19646;59.83215;(2023, 8, 23, 13, 48, 41)
30.19646;59.83215;(2023, 8, 23, 13, 48, 42)
30.22583;59.80163;(2023, 8, 23, 13, 48, 43)
30.23918;59.7818;(2023, 8, 23, 13, 48, 44)
30.20981;59.68567;(2023, 8, 23, 13, 48, 45)
30.19646;59.72839;(2023, 8, 23, 13, 48, 46)
30.19646;59.69482;(2023, 8, 23, 13, 48, 47)
30.20981;59.71923;(2023, 8, 23, 13, 48, 48)
30.18311;59.76043;(2023, 8, 23, 13, 48, 49)
30.18311;59.71466;(2023, 8, 23, 13, 48, 50)
30.19646;59.80926;(2023, 8, 23, 13, 48, 51)
30.18311;59.87487;(2023, 8, 23, 13, 48, 52)
30.19646;59.99237;(2023, 8, 23, 13, 48, 53)
30.20981;60.06256;(2023, 8, 23, 13, 48, 54)
30.20981;60.03968;(2023, 8, 23, 13, 48, 55)
30.20981;59.98322;(2023, 8, 23, 13, 48, 56)
30.20981;59.91455;(2023, 8, 23, 13, 48, 57)
30.22583;59.89624;(2023, 8, 23, 13, 48, 58)
30.23918;59.79248;(2023, 8, 23, 13, 48, 59)
30.22583;59.75586;(2023, 8, 23, 13, 49, 0)
30.23918;59.72381;(2023, 8, 23, 13, 49, 1)
30.20981;59.67193;(2023, 8, 23, 13, 49, 2)
30.22583;59.63073;(2023, 8, 23, 13, 49, 3)
30.22583;59.63073;(2023, 8, 23, 13, 49, 4)
30.20981;59.60479;(2023, 8, 23, 13, 49, 5)
30.22583;59.53918;(2023, 8, 23, 13, 49, 6)
30.19646;59.55749;(2023, 8, 23, 13, 49, 7)
30.19646;59.52087;(2023, 8, 23, 13, 49, 8)
30.22583;59.53918;(2023, 8, 23, 13, 49, 9)
30.22583;59.4934;(2023, 8, 23, 13, 49, 10)
30.20981;59.50256;(2023, 8, 23, 13, 49, 11)
30.20981;59.59411;(2023, 8, 23, 13, 49, 12)
30.20981;59.62768;(2023, 8, 23, 13, 49, 13)
30.23918;59.62158;(2023, 8, 23, 13, 49, 14)
30.19646;59.56817;(2023, 8, 23, 13, 49, 15)
30.20981;59.57122;(2023, 8, 23, 13, 49, 16)
30.20981;59.52239;(2023, 8, 23, 13, 49, 17)
30.22583;59.57275;(2023, 8, 23, 13, 49, 18)
30.22583;59.50408;(2023, 8, 23, 13, 49, 19)
30.20981;59.57122;(2023, 8, 23, 13, 49, 20)
30.22583;59.74517;(2023, 8, 23, 13, 49, 21)
30.19646;59.79705;(2023, 8, 23, 13, 49, 22)
30.20981;59.81079;(2023, 8, 23, 13, 49, 23)
30.23918;59.79248;(2023, 8, 23, 13, 49, 24)
30.20981;59.83368;(2023, 8, 23, 13, 49, 25)
30.23918;59.89776;(2023, 8, 23, 13, 49, 26)
30.23918;60.04731;(2023, 8, 23, 13, 49, 27)
30.22583;60.13581;(2023, 8, 23, 13, 49, 28)
30.23918;60.03357;(2023, 8, 23, 13, 49, 29)
30.22583;59.91607;(2023, 8, 23, 13, 49, 30)
30.23918;59.82757;(2023, 8, 23, 13, 49, 31)
30.25253;59.76043;(2023, 8, 23, 13, 49, 32)
30.23918;59.97559;(2023, 8, 23, 13, 49, 33)
30.22583;60.46845;(2023, 8, 23, 13, 49, 34)
30.23918;60.50507;(2023, 8, 23, 13, 49, 35)
30.25253;60.3357;(2023, 8, 23, 13, 49, 36)
30.22583;60.19379;(2023, 8, 23, 13, 49, 37)
30.23918;60.04731;(2023, 8, 23, 13, 49, 38)
30.25253;59.9237;(2023, 8, 23, 13, 49, 39)
30.23918;59.88403;(2023, 8, 23, 13, 49, 40)
30.22583;59.81384;(2023, 8, 23, 13, 49, 41)
30.25253;59.76043;(2023, 8, 23, 13, 49, 42)
30.23918;59.75891;(2023, 8, 23, 13, 49, 43)
30.22583;59.75586;(2023, 8, 23, 13, 49, 44)
30.22583;59.71008;(2023, 8, 23, 13, 49, 45)
30.22583;59.71008;(2023, 8, 23, 13, 49, 46)
30.23918;59.69024;(2023, 8, 23, 13, 49, 47)
30.22583;59.64141;(2023, 8, 23, 13, 49, 48)
30.23918;59.65515;(2023, 8, 23, 13, 49, 49)
30.23918;59.72381;(2023, 8, 23, 13, 49, 50)
30.23918;59.73602;(2023, 8, 23, 13, 49, 51)
30.23918;59.66735;(2023, 8, 23, 13, 49, 52)
30.22583;59.64141;(2023, 8, 23, 13, 49, 53)
30.25253;59.61242;(2023, 8, 23, 13, 49, 54)
30.23918;59.67804;(2023, 8, 23, 13, 49, 55)
30.23918;59.66735;(2023, 8, 23, 13, 49, 56)
30.20981;59.65057;(2023, 8, 23, 13, 49, 57)
30.22583;59.60785;(2023, 8, 23, 13, 49, 58)
30.22583;59.59564;(2023, 8, 23, 13, 49, 59)
30.23918;59.59869;(2023, 8, 23, 13, 50, 0)
30.22583;59.67651;(2023, 8, 23, 13, 50, 1)
30.22583;59.6643;(2023, 8, 23, 13, 50, 2)
30.20981;59.63989;(2023, 8, 23, 13, 50, 3)
30.22583;59.60785;(2023, 8, 23, 13, 50, 4)
30.22583;59.63073;(2023, 8, 23, 13, 50, 5)
30.22583;59.6643;(2023, 8, 23, 13, 50, 6)
30.22583;59.64141;(2023, 8, 23, 13, 50, 7)
30.23918;59.72381;(2023, 8, 23, 13, 50, 8)
30.23918;59.79248;(2023, 8, 23, 13, 50, 9)
30.22583;59.80163;(2023, 8, 23, 13, 50, 10)
30.20981;59.82299;(2023, 8, 23, 13, 50, 11)
30.22583;59.82452;(2023, 8, 23, 13, 50, 12)
30.22583;59.71008;(2023, 8, 23, 13, 50, 13)
30.20981;59.71923;(2023, 8, 23, 13, 50, 14)
30.22583;59.6643;(2023, 8, 23, 13, 50, 15)
30.25253;59.63531;(2023, 8, 23, 13, 50, 16)
30.19646;59.57733;(2023, 8, 23, 13, 50, 17)
30.20981;59.54528;(2023, 8, 23, 13, 50, 18)
30.19646;59.5346;(2023, 8, 23, 13, 50, 19)
30.22583;59.54833;(2023, 8, 23, 13, 50, 20)
30.22583;59.53918;(2023, 8, 23, 13, 50, 21)
30.19646;59.5346;(2023, 8, 23, 13, 50, 22)
30.20981;59.50256;(2023, 8, 23, 13, 50, 23)
30.20981;59.52239;(2023, 8, 23, 13, 50, 24)
30.20981;59.52239;(2023, 8, 23, 13, 50, 25)
30.19646;59.52087;(2023, 8, 23, 13, 50, 26)
30.18311;59.50713;(2023, 8, 23, 13, 50, 27)
30.19646;59.57733;(2023, 8, 23, 13, 50, 28)
30.20981;59.617;(2023, 8, 23, 13, 50, 29)
30.18311;59.63531;(2023, 8, 23, 13, 50, 30)
30.19646;59.61395;(2023, 8, 23, 13, 50, 31)
30.18311;59.5758;(2023, 8, 23, 13, 50, 32)
30.18311;59.5758;(2023, 8, 23, 13, 50, 33)
30.18311;59.55444;(2023, 8, 23, 13, 50, 34)
30.18311;59.60022;(2023, 8, 23, 13, 50, 35)
30.18311;59.5407;(2023, 8, 23, 13, 50, 36)
30.20981;59.617;(2023, 8, 23, 13, 50, 37)
30.18311;59.68109;(2023, 8, 23, 13, 50, 38)
30.18311;59.6582;(2023, 8, 23, 13, 50, 39)
30.16975;59.65515;(2023, 8, 23, 13, 50, 40)
30.16975;59.64447;(2023, 8, 23, 13, 50, 41)
30.18311;59.6231;(2023, 8, 23, 13, 50, 42)
30.18311;59.6582;(2023, 8, 23, 13, 50, 43)
30.16975;59.62158;(2023, 8, 23, 13, 50, 44)
30.16975;59.6643;(2023, 8, 23, 13, 50, 45)
30.16975;59.63226;(2023, 8, 23, 13, 50, 46)
30.16975;59.63226;(2023, 8, 23, 13, 50, 47)
30.18311;59.6582;(2023, 8, 23, 13, 50, 48)
30.16975;59.6643;(2023, 8, 23, 13, 50, 49)
30.18311;59.70398;(2023, 8, 23, 13, 50, 50)
30.18311;59.78332;(2023, 8, 23, 13, 50, 51)
30.19646;59.85504;(2023, 8, 23, 13, 50, 52)
30.18311;59.89776;(2023, 8, 23, 13, 50, 53)
30.20981;60.029;(2023, 8, 23, 13, 50, 54)
30.19646;60.08393;(2023, 8, 23, 13, 50, 55)
30.20981;60.2594;(2023, 8, 23, 13, 50, 56)
30.20981;60.37232;(2023, 8, 23, 13, 50, 57)
30.22583;60.46845;(2023, 8, 23, 13, 50, 58)
30.19646;60.48676;(2023, 8, 23, 13, 50, 59)
30.20981;60.36317;(2023, 8, 23, 13, 51, 0)
30.19646;60.18616;(2023, 8, 23, 13, 51, 1)
30.20981;60.08545;(2023, 8, 23, 13, 51, 2)
30.19646;60.10834;(2023, 8, 23, 13, 51, 3)
30.20981;60.22278;(2023, 8, 23, 13, 51, 4)
30.20981;60.2121;(2023, 8, 23, 13, 51, 5)
30.19646;60.17701;(2023, 8, 23, 13, 51, 6)
30.20981;60.03968;(2023, 8, 23, 13, 51, 7)
30.19646;59.95727;(2023, 8, 23, 13, 51, 8)
30.18311;59.87487;(2023, 8, 23, 13, 51, 9)
30.20981;59.96032;(2023, 8, 23, 13, 51, 10)
30.19646;59.98017;(2023, 8, 23, 13, 51, 11)
30.19646;59.95727;(2023, 8, 23, 13, 51, 12)
30.22583;60.11292;(2023, 8, 23, 13, 51, 13)
30.19646;60.18616;(2023, 8, 23, 13, 51, 14)
30.20981;60.14496;(2023, 8, 23, 13, 51, 15)
30.19646;60.1175;(2023, 8, 23, 13, 51, 16)
30.19646;60.05188;(2023, 8, 23, 13, 51, 17)
30.20981;60.00611;(2023, 8, 23, 13, 51, 18)
30.22583;59.95269;(2023, 8, 23, 13, 51, 19)
30.20981;59.86877;(2023, 8, 23, 13, 51, 20)
30.20981;59.81079;(2023, 8, 23, 13, 51, 21)
30.20981;59.7879;(2023, 8, 23, 13, 51, 22)
30.20981;59.71923;(2023, 8, 23, 13, 51, 23)
30.20981;59.67193;(2023, 8, 23, 13, 51, 24)
30.20981;59.74212;(2023, 8, 23, 13, 51, 25)
30.22583;59.8703;(2023, 8, 23, 13, 51, 26)
30.22583;59.8703;(2023, 8, 23, 13, 51, 27)
30.20981;59.92523;(2023, 8, 23, 13, 51, 28)
30.19646;59.86572;(2023, 8, 23, 13, 51, 29)
30.20981;59.81079;(2023, 8, 23, 13, 51, 30)
30.20981;59.76501;(2023, 8, 23, 13, 51, 31)
30.22583;59.73297;(2023, 8, 23, 13, 51, 32)
30.22583;59.6994;(2023, 8, 23, 13, 51, 33)
30.20981;59.65057;(2023, 8, 23, 13, 51, 34)
30.19646;59.63684;(2023, 8, 23, 13, 51, 35)
30.22583;59.72229;(2023, 8, 23, 13, 51, 36)
30.22583;59.79095;(2023, 8, 23, 13, 51, 37)
30.25253;59.86572;(2023, 8, 23, 13, 51, 38)
30.20981;59.89166;(2023, 8, 23, 13, 51, 39)
30.22583;59.95269;(2023, 8, 23, 13, 51, 40)
30.22583;59.97406;(2023, 8, 23, 13, 51, 41)
30.23918;59.88403;(2023, 8, 23, 13, 51, 42)
30.22583;59.82452;(2023, 8, 23, 13, 51, 43)
30.19646;59.76348;(2023, 8, 23, 13, 51, 44)
30.22583;59.6994;(2023, 8, 23, 13, 51, 45)
30.22583;59.6994;(2023, 8, 23, 13, 51, 46)
30.22583;59.64141;(2023, 8, 23, 13, 51, 47)
30.22583;59.63073;(2023, 8, 23, 13, 51, 48)
30.22583;59.61853;(2023, 8, 23, 13, 51, 49)
30.23918;59.67804;(2023, 8, 23, 13, 51, 50)
30.20981;59.73144;(2023, 8, 23, 13, 51, 51)
30.22583;59.6994;(2023, 8, 23, 13, 51, 52)
30.22583;59.68719;(2023, 8, 23, 13, 51, 53)
30.23918;59.64447;(2023, 8, 23, 13, 51, 54)
30.22583;59.61853;(2023, 8, 23, 13, 51, 55)
30.22583;59.58496;(2023, 8, 23, 13, 51, 56)
30.23918;59.5758;(2023, 8, 23, 13, 51, 57)
30.19646;59.57733;(2023, 8, 23, 13, 51, 58)
30.20981;59.58038;(2023, 8, 23, 13, 51, 59)
30.22583;59.59564;(2023, 8, 23, 13, 52, 0)
30.20981;59.60479;(2023, 8, 23, 13, 52, 1)
30.22583;59.57275;(2023, 8, 23, 13, 52, 2)
30.20981;59.58038;(2023, 8, 23, 13, 52, 3)
30.22583;59.52697;(2023, 8, 23, 13, 52, 4)
30.19646;59.57733;(2023, 8, 23, 13, 52, 5)
30.20981;59.58038;(2023, 8, 23, 13, 52, 6)
30.22583;59.58496;(2023, 8, 23, 13, 52, 7)
30.19646;59.55749;(2023, 8, 23, 13, 52, 8)
30.19646;59.57733;(2023, 8, 23, 13, 52, 9)
30.19646;59.61395;(2023, 8, 23, 13, 52, 10)
30.23918;59.63226;(2023, 8, 23, 13, 52, 11)
30.22583;59.74517;(2023, 8, 23, 13, 52, 12)
30.22583;59.77874;(2023, 8, 23, 13, 52, 13)
30.22583;59.76806;(2023, 8, 23, 13, 52, 14)
30.19646;59.7055;(2023, 8, 23, 13, 52, 15)
30.19646;59.7055;(2023, 8, 23, 13, 52, 16)
30.20981;59.63989;(2023, 8, 23, 13, 52, 17)
30.20981;59.67193;(2023, 8, 23, 13, 52, 18)
30.22583;59.65362;(2023, 8, 23, 13, 52, 19)
30.22583;59.61853;(2023, 8, 23, 13, 52, 20)
30.22583;59.64141;(2023, 8, 23, 13, 52, 21)
30.20981;59.59411;(2023, 8, 23, 13, 52, 22)
30.22583;59.63073;(2023, 8, 23, 13, 52, 23)
30.22583;59.63073;(2023, 8, 23, 13, 52, 24)
30.19646;59.7406;(2023, 8, 23, 13, 52, 25)
30.20981;59.71923;(2023, 8, 23, 13, 52, 26)
30.20981;59.68567;(2023, 8, 23, 13, 52, 27)
30.18311;59.6231;(2023, 8, 23, 13, 52, 28)
30.22583;59.65362;(2023, 8, 23, 13, 52, 29)
30.20981;59.62768;(2023, 8, 23, 13, 52, 30)
30.20981;59.617;(2023, 8, 23, 13, 52, 31)
30.19646;59.62616;(2023, 8, 23, 13, 52, 32)
30.22583;59.63073;(2023, 8, 23, 13, 52, 33)
30.20981;59.58038;(2023, 8, 23, 13, 52, 34)
30.22583;59.58496;(2023, 8, 23, 13, 52, 35)
30.23918;59.82757;(2023, 8, 23, 13, 52, 36)
30.20981;59.83368;(2023, 8, 23, 13, 52, 37)
30.22583;59.90539;(2023, 8, 23, 13, 52, 38)
30.23918;59.81536;(2023, 8, 23, 13, 52, 39)
30.20981;59.77722;(2023, 8, 23, 13, 52, 40)
30.23918;59.77264;(2023, 8, 23, 13, 52, 41)
30.22583;59.75586;(2023, 8, 23, 13, 52, 42)
30.19646;59.71771;(2023, 8, 23, 13, 52, 43)
30.20981;59.70855;(2023, 8, 23, 13, 52, 44)
30.22583;59.76806;(2023, 8, 23, 13, 52, 45)
30.19646;59.79705;(2023, 8, 23, 13, 52, 46)
30.22583;59.71008;(2023, 8, 23, 13, 52, 47)
30.22583;59.71008;(2023, 8, 23, 13, 52, 48)
30.20981;59.65057;(2023, 8, 23, 13, 52, 49)
30.19646;59.64904;(2023, 8, 23, 13, 52, 50)
30.20981;59.617;(2023, 8, 23, 13, 52, 51)
30.22583;59.59564;(2023, 8, 23, 13, 52, 52)
30.19646;59.57733;(2023, 8, 23, 13, 52, 53)
30.19646;59.60327;(2023, 8, 23, 13, 52, 54)
30.20981;59.62768;(2023, 8, 23, 13, 52, 55)
30.20981;59.59411;(2023, 8, 23, 13, 52, 56)
30.20981;59.59411;(2023, 8, 23, 13, 52, 57)
30.18311;59.6582;(2023, 8, 23, 13, 52, 58)
30.20981;59.68567;(2023, 8, 23, 13, 52, 59)
30.18311;59.69177;(2023, 8, 23, 13, 53, 0)
30.18311;59.87487;(2023, 8, 23, 13, 53, 1)
30.18311;59.86419;(2023, 8, 23, 13, 53, 2)
30.19646;59.9237;(2023, 8, 23, 13, 53, 3)
30.20981;59.91455;(2023, 8, 23, 13, 53, 4)
30.22583;59.90539;(2023, 8, 23, 13, 53, 5)
30.19646;59.95727;(2023, 8, 23, 13, 53, 6)
30.20981;59.92523;(2023, 8, 23, 13, 53, 7)
30.20981;59.90234;(2023, 8, 23, 13, 53, 8)
30.20981;60.029;(2023, 8, 23, 13, 53, 9)
30.20981;60.05341;(2023, 8, 23, 13, 53, 10)
30.20981;60.00611;(2023, 8, 23, 13, 53, 11)
30.19646;59.9115;(2023, 8, 23, 13, 53, 12)
30.19646;59.83215;(2023, 8, 23, 13, 53, 13)
30.18311;59.79553;(2023, 8, 23, 13, 53, 14)
30.22583;59.76806;(2023, 8, 23, 13, 53, 15)
30.20981;59.74212;(2023, 8, 23, 13, 53, 16)
30.22583;59.80163;(2023, 8, 23, 13, 53, 17)
30.19646;59.78637;(2023, 8, 23, 13, 53, 18)
30.19646;59.75128;(2023, 8, 23, 13, 53, 19)
30.19646;59.7055;(2023, 8, 23, 13, 53, 20)
30.16975;59.71313;(2023, 8, 23, 13, 53, 21)
30.20981;59.65057;(2023, 8, 23, 13, 53, 22)
30.16975;59.71313;(2023, 8, 23, 13, 53, 23)
30.18311;59.69177;(2023, 8, 23, 13, 53, 24)
30.19646;59.71771;(2023, 8, 23, 13, 53, 25)
30.20981;59.76501;(2023, 8, 23, 13, 53, 26)
30.20981;59.74212;(2023, 8, 23, 13, 53, 27)
30.20981;59.70855;(2023, 8, 23, 13, 53, 28)
30.20981;59.73144;(2023, 8, 23, 13, 53, 29)
30.20981;59.73144;(2023, 8, 23, 13, 53, 30)
30.22583;59.74517;(2023, 8, 23, 13, 53, 31)
30.22583;59.95269;(2023, 8, 23, 13, 53, 32)
30.20981;59.96032;(2023, 8, 23, 13, 53, 33)
30.23918;59.94201;(2023, 8, 23, 13, 53, 34)
30.22583;59.96186;(2023, 8, 23, 13, 53, 35)
30.23918;59.94201;(2023, 8, 23, 13, 53, 36)
30.22583;59.8703;(2023, 8, 23, 13, 53, 37)
30.25253;59.8291;(2023, 8, 23, 13, 53, 38)
30.25253;59.8413;(2023, 8, 23, 13, 53, 39)
30.26855;59.80926;(2023, 8, 23, 13, 53, 40)
30.26855;59.77722;(2023, 8, 23, 13, 53, 41)
30.25253;59.77417;(2023, 8, 23, 13, 53, 42)
30.25253;59.78332;(2023, 8, 23, 13, 53, 43)
30.22583;59.72229;(2023, 8, 23, 13, 53, 44)
30.22583;59.67651;(2023, 8, 23, 13, 53, 45)
30.22583;59.57275;(2023, 8, 23, 13, 53, 46)
30.23918;59.62158;(2023, 8, 23, 13, 53, 47)
30.22583;59.58496;(2023, 8, 23, 13, 53, 48)
30.22583;59.56207;(2023, 8, 23, 13, 53, 49)
30.25253;59.6231;(2023, 8, 23, 13, 53, 50)
30.22583;59.60785;(2023, 8, 23, 13, 53, 51)
30.22583;59.58496;(2023, 8, 23, 13, 53, 52)
30.23918;59.5758;(2023, 8, 23, 13, 53, 53)
30.20981;59.67193;(2023, 8, 23, 13, 53, 54)
30.23918;59.81536;(2023, 8, 23, 13, 53, 55)
30.22583;59.91607;(2023, 8, 23, 13, 53, 56)
30.23918;60.02442;(2023, 8, 23, 13, 53, 57)
30.23918;60.12513;(2023, 8, 23, 13, 53, 58)
30.25253;60.14038;(2023, 8, 23, 13, 53, 59)
30.22583;60.02137;(2023, 8, 23, 13, 54, 0)
30.25253;59.96643;(2023, 8, 23, 13, 54, 1)
30.22583;59.8825;(2023, 8, 23, 13, 54, 2)
30.22583;59.75586;(2023, 8, 23, 13, 54, 3)
30.22583;59.73297;(2023, 8, 23, 13, 54, 4)
30.23918;59.70092;(2023, 8, 23, 13, 54, 5)
30.23918;59.63226;(2023, 8, 23, 13, 54, 6)
30.23918;59.64447;(2023, 8, 23, 13, 54, 7)
30.22583;59.59564;(2023, 8, 23, 13, 54, 8)
30.22583;59.58496;(2023, 8, 23, 13, 54, 9)
30.22583;59.58496;(2023, 8, 23, 13, 54, 10)
30.23918;59.58648;(2023, 8, 23, 13, 54, 11)
30.22583;59.63073;(2023, 8, 23, 13, 54, 12)
30.23918;59.62158;(2023, 8, 23, 13, 54, 13)
30.23918;59.79248;(2023, 8, 23, 13, 54, 14)
30.22583;59.75586;(2023, 8, 23, 13, 54, 15)
30.23918;59.73602;(2023, 8, 23, 13, 54, 16)
30.23918;59.86419;(2023, 8, 23, 13, 54, 17)
30.22583;59.84741;(2023, 8, 23, 13, 54, 18)
30.22583;59.77874;(2023, 8, 23, 13, 54, 19)
30.22583;59.77874;(2023, 8, 23, 13, 54, 20)
30.20981;59.77722;(2023, 8, 23, 13, 54, 21)
30.20981;59.69635;(2023, 8, 23, 13, 54, 22)
30.18311;59.68109;(2023, 8, 23, 13, 54, 23)
30.18311;59.6231;(2023, 8, 23, 13, 54, 24)
30.18311;59.6231;(2023, 8, 23, 13, 54, 25)
30.20981;59.617;(2023, 8, 23, 13, 54, 26)
30.16975;59.63226;(2023, 8, 23, 13, 54, 27)
30.20981;59.62768;(2023, 8, 23, 13, 54, 28)
30.18311;59.66735;(2023, 8, 23, 13, 54, 29)
30.16975;59.60785;(2023, 8, 23, 13, 54, 30)
30.18311;59.64599;(2023, 8, 23, 13, 54, 31)
30.18311;59.73755;(2023, 8, 23, 13, 54, 32)
30.16975;59.75891;(2023, 8, 23, 13, 54, 33)
30.19646;59.71771;(2023, 8, 23, 13, 54, 34)
30.16975;59.73602;(2023, 8, 23, 13, 54, 35)
30.18311;59.70398;(2023, 8, 23, 13, 54, 36)
30.19646;59.69482;(2023, 8, 23, 13, 54, 37)
30.18311;59.66735;(2023, 8, 23, 13, 54, 38)
30.18311;59.69177;(2023, 8, 23, 13, 54, 39)
30.18311;59.6582;(2023, 8, 23, 13, 54, 40)
30.18311;59.70398;(2023, 8, 23, 13, 54, 41)
30.20981;59.73144;(2023, 8, 23, 13, 54, 42)
30.19646;59.79705;(2023, 8, 23, 13, 54, 43)
30.18311;60.07019;(2023, 8, 23, 13, 54, 44)
30.18311;60.27619;(2023, 8, 23, 13, 54, 45)
30.19646;60.27771;(2023, 8, 23, 13, 54, 46)
30.18311;60.18464;(2023, 8, 23, 13, 54, 47)
30.18311;60.05799;(2023, 8, 23, 13, 54, 48)
30.20981;60.00611;(2023, 8, 23, 13, 54, 49)
30.19646;59.94659;(2023, 8, 23, 13, 54, 50)
30.22583;59.89624;(2023, 8, 23, 13, 54, 51)
30.22583;59.83673;(2023, 8, 23, 13, 54, 52)
30.22583;59.80163;(2023, 8, 23, 13, 54, 53)
30.22583;59.80163;(2023, 8, 23, 13, 54, 54)
30.25253;59.74975;(2023, 8, 23, 13, 54, 55)
30.26855;59.74212;(2023, 8, 23, 13, 54, 56)
30.23918;59.72381;(2023, 8, 23, 13, 54, 57)
30.26855;59.72839;(2023, 8, 23, 13, 54, 58)
30.29526;59.71313;(2023, 8, 23, 13, 54, 59)
30.28191;59.7879;(2023, 8, 23, 13, 55, 0)
30.28191;59.81079;(2023, 8, 23, 13, 55, 1)
30.28191;59.71923;(2023, 8, 23, 13, 55, 2)
30.26855;59.65057;(2023, 8, 23, 13, 55, 3)
30.28191;59.58191;(2023, 8, 23, 13, 55, 4)
30.28191;59.53613;(2023, 8, 23, 13, 55, 5)
30.26855;59.54528;(2023, 8, 23, 13, 55, 6)
30.26855;59.4995;(2023, 8, 23, 13, 55, 7)
30.28191;59.46746;(2023, 8, 23, 13, 55, 8)
30.25253;59.46136;(2023, 8, 23, 13, 55, 9)
30.26855;59.46593;(2023, 8, 23, 13, 55, 10)
30.26855;59.47662;(2023, 8, 23, 13, 55, 11)
30.25253;59.4522;(2023, 8, 23, 13, 55, 12)
30.25253;59.46136;(2023, 8, 23, 13, 55, 13)
30.25253;59.49798;(2023, 8, 23, 13, 55, 14)
30.25253;59.49798;(2023, 8, 23, 13, 55, 15)
30.23918;59.48425;(2023, 8, 23, 13, 55, 16)
30.22583;59.48119;(2023, 8, 23, 13, 55, 17)
30.23918;59.48425;(2023, 8, 23, 13, 55, 18)
30.20981;59.45373;(2023, 8, 23, 13, 55, 19)
30.23918;59.51629;(2023, 8, 23, 13, 55, 20)
30.22583;59.53918;(2023, 8, 23, 13, 55, 21)
30.20981;59.48882;(2023, 8, 23, 13, 55, 22)
30.19646;59.4995;(2023, 8, 23, 13, 55, 23)
30.22583;59.50408;(2023, 8, 23, 13, 55, 24)
30.20981;59.48882;(2023, 8, 23, 13, 55, 25)
30.20981;59.46746;(2023, 8, 23, 13, 55, 26)
30.19646;59.46593;(2023, 8, 23, 13, 55, 27)
30.19646;59.52087;(2023, 8, 23, 13, 55, 28)
30.20981;59.58038;(2023, 8, 23, 13, 55, 29)
30.20981;59.62768;(2023, 8, 23, 13, 55, 30)
30.18311;59.63531;(2023, 8, 23, 13, 55, 31)
30.19646;59.62616;(2023, 8, 23, 13, 55, 32)
30.19646;59.63684;(2023, 8, 23, 13, 55, 33)
30.19646;59.63684;(2023, 8, 23, 13, 55, 34)
30.22583;59.63073;(2023, 8, 23, 13, 55, 35)
30.19646;59.60327;(2023, 8, 23, 13, 55, 36)
30.18311;59.6231;(2023, 8, 23, 13, 55, 37)
30.19646;59.65973;(2023, 8, 23, 13, 55, 38)
30.18311;59.8291;(2023, 8, 23, 13, 55, 39)
30.19646;59.87793;(2023, 8, 23, 13, 55, 40)
30.18311;59.88708;(2023, 8, 23, 13, 55, 41)
30.18311;59.87487;(2023, 8, 23, 13, 55, 42)
30.20981;59.83368;(2023, 8, 23, 13, 55, 43)
30.18311;59.80621;(2023, 8, 23, 13, 55, 44)
30.18311;59.88708;(2023, 8, 23, 13, 55, 45)
30.18311;59.92065;(2023, 8, 23, 13, 55, 46)
30.19646;59.85504;(2023, 8, 23, 13, 55, 47)
30.20981;59.83368;(2023, 8, 23, 13, 55, 48)
30.19646;59.81994;(2023, 8, 23, 13, 55, 49)
30.18311;59.77264;(2023, 8, 23, 13, 55, 50)
30.19646;59.76348;(2023, 8, 23, 13, 55, 51)
30.19646;59.75128;(2023, 8, 23, 13, 55, 52)
30.20981;59.71923;(2023, 8, 23, 13, 55, 53)
30.19646;59.72839;(2023, 8, 23, 13, 55, 54)
30.19646;59.71771;(2023, 8, 23, 13, 55, 55)
30.18311;59.6582;(2023, 8, 23, 13, 55, 56)
30.19646;59.66888;(2023, 8, 23, 13, 55, 57)
30.19646;59.69482;(2023, 8, 23, 13, 55, 58)
30.18311;59.78332;(2023, 8, 23, 13, 55, 59)
30.16975;59.7467;(2023, 8, 23, 13, 56, 0)
30.16975;59.71313;(2023, 8, 23, 13, 56, 1)
30.19646;59.7406;(2023, 8, 23, 13, 56, 2)
30.19646;59.68261;(2023, 8, 23, 13, 56, 3)
30.20981;59.75433;(2023, 8, 23, 13, 56, 4)
30.20981;59.84588;(2023, 8, 23, 13, 56, 5)
30.23918;59.85046;(2023, 8, 23, 13, 56, 6)
30.20981;59.89166;(2023, 8, 23, 13, 56, 7)
